0,스마트도시과-3215,1139226,2022년 방범용 CCTV시스템 구축 1차(긴급),"₩  988,366,500","2022/04/29 09:24
(최초공개일시: 2022/04/29 09:22)",2022/05/02 23:59,"서울특별시 강서구
노진주(02-2600-6209)","서울특별시 강서구
",대상,계약 후 90일 이내,"1. 2. 제안요청서_2022년 방범용CCTV시스템 구축 1차_최종.hwp
2. 1. 2022년 방범용CCTV시스템구축 1차_ 설계내역서_최종.xlsx
"
0,정보통신과,1137979,2022년 정보통신시스템 교체 구축 시행(긴급),"₩  482,392,000",2022/04/27 16:22,2022/05/01 23:59,"서울특별시 강서구
노진주(02-2600-6209)","서울특별시 강서구
",대상,계약 후 200일 이내,"1. 붙임5. 제안요청서(강서구 정보통신시스템 교체 구축).hwp
"
