1,1135507,물품규격서.hwp,False,False,False
2,1135507,산출내역서.hwp,False,False,False
0,1134528,2. 중유(B-A유) 공급 계약특수조건.hwp,False,False,False
1,1134528,3. 대기환경보전법.hwp,False,False,False
0,1134395,과업지시서 등.zip,None,None,None
0,1134273,포항시의회 제안요청서(수정).hwp,True,False,False
0,1134038,본관재배치에 따른 네트워크 구축 사업_규격서.doc,None,None,None
0,1134047,01-1.유지관리대상명세.xlsx,None,None,None
1,1134047,01.유지관리 과업지시서.hwp,False,False,False
0,1134036,01-1.유지관리 과업지시서.hwp,False,False,False
1,1134036,01-2.유지관리대상.xlsx,None,None,None
0,1134030,01-1.유지관리과업지시서(APM).hwp,False,False,False
1,1134030,01-2.유지관리대상명세.xlsx,None,None,None
0,1134029,01-1.유지관리대상명세.xlsx,None,None,None
1,1134029,01.유지관리 과업지시서.hwp,False,False,False
0,1134021,01.유지관리 과업지시서.hwp,False,False,False
0,1133974,붙임2.제안요청서_교통영상빅데이터플랫폼시작품제작_20220415.hwp,False,False,False
1,1133974,붙임3.과업지시서_교통영상빅데이터플랫폼시작품제작_20220415.hwp,False,False,False
0,1133964,3.상세규격서_안동 노지스마트농업 시범사업 업무용SW(회로분석).hwp,False,False,False
0,1133894,03 Workstation 사양서.hwp,False,False,False
1,1133894,07 예산 산출 내역서-공개.hwp,False,False,True
0,1133687,규격및사양서(구매협의반영).hwp,False,False,True
1,1133687,산출내역서(구매협의반영)-공개.xlsx,None,None,None
0,1133460,제안요청서-규격가격동시입찰.hwp,True,False,True
0,1132696,행정망 통합백업시스템 구입 과업지시서(최종).hwp,False,True,True
0,1132169,220413_붙임2. 2022년 경기남부청 교환기 교체사업 제안요청서.hwp,True,False,False
0,1132144,포항시의회 제안요청서.hwp,True,False,False
0,1131923,01.제안요청서(안).hwp,False,False,False
0,1131906,01.구입대상명세.hwp,False,False,False
1,1131906,02.소프트웨어영향평가.pdf,None,None,None
0,1131394,과업지시서.hwp,False,False,False
0,1131236,과업지시서.hwp,False,False,False
1,1131236,구입물품 세부 규격.hwp,False,False,False
2,1131236,물품공급 및 기술지원협약서 사본.pdf,None,None,None
0,1130915,공고문.hwp,True,False,False
1,1130915,제안요청서.hwp,False,False,False
0,1130806,1.입찰공고(안).hwp,False,False,False
1,1130806,2.물품규격서.hwp,False,False,False
0,1130303,[과업지시서]제주 연안 고해상도 해양 수치모델링을 위한 병렬처리 시스템.hwp,False,False,True
1,1130303,[제안요청서]제주 연안 고해상도 해양 수치모델링을 위한 병렬처리 시스템.hwp,False,False,True
0,1130276,1. 사전규격_제안요청서_열상카메라.hwp,True,False,False
1,1130276,2. 사전규격_계약특수조건_열상카메라.hwp,False,False,False
0,1129754,디지털포렌식 전문장비 라이선스 및 신규장비 도입_제안요청서.hwp,False,False,False
0,1129609,2.제안요청서.hwp,False,False,False
0,1129568,구매내역서 및 규격서.hwp,False,False,False
0,1129333,천연 충현 스마트 안심보행 제안요청서.hwp,True,False,False
0,1129216,물품명세서(21-23년 사이버안전센터 위탁운영).hwp,False,False,False
1,1129216,제안요청서(APT공격대응시스템 교체).hwp,False,False,False
0,1129155,발주의견서.hwp,True,False,False
1,1129155,설계내역서.xlsx,None,None,None
2,1129155,시방서.hwp,True,False,False
0,1129036,버스탑재형 이동단속시스템 설치 시방서.hwp,True,False,False
0,1129019,실습파일_2_규격서(3D프린터 1식).hwp,False,False,False
0,1128961,사전규격공개 안내문 및 의견제출서.hwp,False,False,False
1,1128961,인터넷 보안 강화 구축 과업지시서.hwp,False,False,False
0,1128956,2. 제안요청서.hwp,True,False,False
1,1128956,9. 소프트웨어사업 영향평가 결과서.pdf,None,None,None
0,1128845,의견서.hwpx,False,False,False
1,1128845,제안요청서(사전공개).hwpx,False,False,False
0,1127213,"1.물품명세서,예산산출기초조사_전기철도용원격단말장치_공고용.xlsx",None,None,None
1,1127213,1.시방서_전기철도용원격단말장치.hwp,False,False,False
2,1127213,입찰참가자격에 관한 사항(1).hwp,True,False,False
0,1128612,[기획경영과-5664 (첨부)] [붙임2] 제안요청서.hwp,True,False,False
0,1128578,[제안요청서] 사이버위협 방지 관리시스템 구축사업.hwp,True,False,False
0,1128540,구매규격서(노트북).hwp,False,False,False
0,1128528,물품규격서_ArcGIS+Extensions+for+Desktop+Single+Use+License+8종+구입.pdf,None,None,None
0,1128310,2_제안요청서_최종본.hwp,True,False,False
1,1128310,3_산출내역서(공).xlsx,None,None,None
0,1128257,입찰공고서(안)_IT자산관리시스템 도입.hwp,False,False,False
1,1128257,제안요청서(안)_IT자산관리시스템 도입.zip,None,None,None
